Datetime,Open,High,Low,Close,Adj Close,Volume,Repaired?
2023-07-05 15:35:00-04:00,282.1886901855469,282.2699890136719,281.80999755859375,282.04998779296875,282.04998779296875,1046113,False
2023-07-05 15:40:00-04:00,282.0299987792969,282.875,281.8299865722656,282.7900085449219,282.7900085449219,2209861,False
2023-07-05 15:45:00-04:00,282.7900085449219,283.8500061035156,282.5101013183594,283.80499267578125,283.80499267578125,2665071,False
2023-07-05 15:50:00-04:00,283.7799987792969,283.7799987792969,282.680908203125,283.3507995605469,283.3507995605469,2346852,False
2023-07-05 15:55:00-04:00,283.39990234375,283.6499938964844,282.3599853515625,282.44000244140625,282.44000244140625,2793953,False
2023-07-06 09:30:00-04:00,278.0899963378906,279.9700012207031,277.8800048828125,278.409912109375,278.409912109375,8608136,False
2023-07-06 09:35:00-04:00,278.409912109375,278.55999755859375,275.75,276.8381042480469,276.8381042480469,4820390,False
2023-07-06 09:40:00-04:00,276.82000732421875,277.6400146484375,276.01019287109375,277.1390075683594,277.1390075683594,2610547,False
2023-07-06 09:45:00-04:00,277.0400085449219,277.5299987792969,276.239990234375,276.764892578125,276.764892578125,2438782,False
2023-07-06 09:50:00-04:00,276.7402038574219,277.07000732421875,273.45001220703125,273.55999755859375,273.55999755859375,5043874,False
2023-07-06 09:55:00-04:00,273.5491943359375,274.2300109863281,272.8800048828125,274.15008544921875,274.15008544921875,3210231,False
2023-07-06 10:00:00-04:00,274.2300109863281,274.5,273.0,273.17498779296875,273.17498779296875,2728456,False
2023-07-06 10:05:00-04:00,273.2200012207031,274.8299865722656,273.0199890136719,274.44000244140625,274.44000244140625,2590174,False
2023-07-06 10:10:00-04:00,274.4200134277344,275.2200012207031,273.95001220703125,275.1700134277344,275.1700134277344,2214005,False
2023-07-06 10:15:00-04:00,275.1700134277344,275.19500732421875,273.79998779296875,273.989990234375,273.989990234375,1796791,False
2023-07-06 10:20:00-04:00,273.9700012207031,274.7398986816406,273.67999267578125,274.5400085449219,274.5400085449219,1524970,False
2023-07-06 10:25:00-04:00,274.54998779296875,275.5299987792969,274.29998779296875,275.3800048828125,275.3800048828125,1918849,False
2023-07-06 10:30:00-04:00,275.3900146484375,275.8800048828125,275.07000732421875,275.25518798828125,275.25518798828125,1879043,False
2023-07-06 10:35:00-04:00,275.2200012207031,275.6400146484375,274.2699890136719,274.8395080566406,274.8395080566406,1868134,False
2023-07-06 10:40:00-04:00,274.80999755859375,276.3299865722656,274.7799987792969,276.07000732421875,276.07000732421875,1939576,False
2023-07-06 10:45:00-04:00,276.0799865722656,276.4363098144531,275.66180419921875,276.3500061035156,276.3500061035156,1664234,False
2023-07-06 10:50:00-04:00,276.34991455078125,276.47918701171875,275.29998779296875,275.8999938964844,275.8999938964844,1515446,False
2023-07-06 10:55:00-04:00,275.8999938964844,275.92999267578125,274.69000244140625,275.1199951171875,275.1199951171875,1523767,False
2023-07-06 11:00:00-04:00,275.1499938964844,276.3299865722656,275.0799865722656,276.25,276.25,1501428,False
2023-07-06 11:05:00-04:00,276.239990234375,276.29998779296875,275.04998779296875,275.17498779296875,275.17498779296875,1478893,False
2023-07-06 11:10:00-04:00,275.18890380859375,275.75,274.5199890136719,274.63909912109375,274.63909912109375,1631897,False
2023-07-06 11:15:00-04:00,274.6199951171875,275.1300048828125,274.3999938964844,274.510009765625,274.510009765625,1263860,False
2023-07-06 11:20:00-04:00,274.510009765625,275.5400085449219,274.45098876953125,275.08349609375,275.08349609375,1121161,False
2023-07-06 11:25:00-04:00,275.05999755859375,275.4700012207031,274.5,275.20001220703125,275.20001220703125,1199289,False
2023-07-06 11:30:00-04:00,275.17999267578125,275.8335876464844,274.9700927734375,275.6199951171875,275.6199951171875,1114717,False
2023-07-06 11:35:00-04:00,275.62200927734375,276.45001220703125,275.610107421875,276.1300048828125,276.1300048828125,1362963,False
2023-07-06 11:40:00-04:00,276.1600036621094,276.7699890136719,275.82000732421875,276.6000061035156,276.6000061035156,1330929,False
2023-07-06 11:45:00-04:00,276.6000061035156,276.8399963378906,276.2300109863281,276.75,276.75,1200849,False
2023-07-06 11:50:00-04:00,276.75,276.8699951171875,276.1400146484375,276.2253112792969,276.2253112792969,1134914,False
2023-07-06 11:55:00-04:00,276.239990234375,276.4495849609375,275.74859619140625,276.35150146484375,276.35150146484375,1124210,False
2023-07-06 12:00:00-04:00,276.3699951171875,277.29998779296875,276.0400085449219,277.04998779296875,277.04998779296875,1595955,False
2023-07-06 12:05:00-04:00,277.04998779296875,278.2200012207031,276.95001220703125,277.94000244140625,277.94000244140625,1808450,False
2023-07-06 12:10:00-04:00,277.9447021484375,278.139892578125,277.29998779296875,277.4150085449219,277.4150085449219,1499132,False
2023-07-06 12:15:00-04:00,277.42999267578125,277.8900146484375,277.3599853515625,277.6099853515625,277.6099853515625,1082809,False
2023-07-06 12:20:00-04:00,277.6098937988281,277.82000732421875,277.3299865722656,277.5299987792969,277.5299987792969,881961,False
2023-07-06 12:25:00-04:00,277.5299987792969,278.3598937988281,277.44000244140625,277.9372863769531,277.9372863769531,1609628,False
2023-07-06 12:30:00-04:00,277.9100036621094,278.3999938964844,277.7099914550781,278.34991455078125,278.34991455078125,1083690,False
2023-07-06 12:35:00-04:00,278.3298034667969,278.7099914550781,277.91009521484375,278.04998779296875,278.04998779296875,1484964,False
2023-07-06 12:40:00-04:00,278.04998779296875,278.2799987792969,277.3699951171875,277.5849914550781,277.5849914550781,1198815,False
2023-07-06 12:45:00-04:00,277.6000061035156,278.0,277.20001220703125,277.5,277.5,1191061,False
2023-07-06 12:50:00-04:00,277.510009765625,278.04998779296875,277.4599914550781,277.9399108886719,277.9399108886719,1115016,False
2023-07-06 12:55:00-04:00,277.9100036621094,278.3800048828125,277.6199951171875,277.99700927734375,277.99700927734375,1136912,False
2023-07-06 13:00:00-04:00,277.9849853515625,278.0899963378906,277.29998779296875,277.5400085449219,277.5400085449219,989011,False
2023-07-06 13:05:00-04:00,277.5400085449219,277.7300109863281,277.1400146484375,277.22918701171875,277.22918701171875,967547,False
2023-07-06 13:10:00-04:00,277.21270751953125,277.59991455078125,276.8800048828125,277.4800109863281,277.4800109863281,1027193,False
2023-07-06 13:15:00-04:00,277.4800109863281,277.760009765625,277.1499938964844,277.4100036621094,277.4100036621094,888592,False
2023-07-06 13:20:00-04:00,277.44000244140625,277.75,277.17999267578125,277.4700012207031,277.4700012207031,753943,False
2023-07-06 13:25:00-04:00,277.4800109863281,277.48480224609375,276.29998779296875,276.5299987792969,276.5299987792969,1308255,False
2023-07-06 13:30:00-04:00,276.5101013183594,276.55999755859375,275.57000732421875,275.84478759765625,275.84478759765625,1542686,False
2023-07-06 13:35:00-04:00,275.8500061035156,276.8380126953125,275.7200012207031,276.7250061035156,276.7250061035156,1277610,False
2023-07-06 13:40:00-04:00,276.7349853515625,277.20001220703125,276.625,277.1033935546875,277.1033935546875,1232516,False
2023-07-06 13:45:00-04:00,277.1099853515625,277.32000732421875,276.7799987792969,277.2699890136719,277.2699890136719,922569,False
2023-07-06 13:50:00-04:00,277.2702941894531,277.4700012207031,276.7699890136719,277.0101013183594,277.0101013183594,1183646,False
2023-07-06 13:55:00-04:00,277.0400085449219,277.5,276.8599853515625,277.5,277.5,825389,False
2023-07-06 14:00:00-04:00,277.510009765625,277.6600036621094,276.95001220703125,277.0899963378906,277.0899963378906,720523,False
2023-07-06 14:05:00-04:00,277.095703125,277.75,277.0700988769531,277.49468994140625,277.49468994140625,975411,False
2023-07-06 14:10:00-04:00,277.49468994140625,277.5899963378906,277.0745849609375,277.1299133300781,277.1299133300781,736410,False
2023-07-06 14:15:00-04:00,277.114990234375,277.55450439453125,276.90008544921875,277.2349853515625,277.2349853515625,830832,False
2023-07-06 14:20:00-04:00,277.23370361328125,277.3500061035156,276.760009765625,277.25,277.25,942963,False
2023-07-06 14:25:00-04:00,277.2318115234375,277.3500061035156,276.8599853515625,277.06500244140625,277.06500244140625,748017,False
2023-07-06 14:30:00-04:00,277.05010986328125,277.3669128417969,277.0060119628906,277.32501220703125,277.32501220703125,642704,False
2023-07-06 14:35:00-04:00,277.32000732421875,277.7699890136719,276.95001220703125,277.67999267578125,277.67999267578125,1038184,False
2023-07-06 14:40:00-04:00,277.68499755859375,277.7699890136719,277.4283142089844,277.739990234375,277.739990234375,630078,False
2023-07-06 14:45:00-04:00,277.7300109863281,278.05999755859375,277.4601135253906,278.010009765625,278.010009765625,1068995,False
2023-07-06 14:50:00-04:00,278.0249938964844,278.0599060058594,277.5101013183594,277.9200134277344,277.9200134277344,862142,False
2023-07-06 14:55:00-04:00,277.93438720703125,278.20001220703125,277.7701110839844,278.010009765625,278.010009765625,746904,False
2023-07-06 15:00:00-04:00,278.0299987792969,278.1300048828125,277.54998779296875,277.92999267578125,277.92999267578125,841003,False
2023-07-06 15:05:00-04:00,277.92999267578125,277.99578857421875,277.375,277.5299987792969,277.5299987792969,742434,False
2023-07-06 15:10:00-04:00,277.537109375,277.6300048828125,277.0799865722656,277.2550048828125,277.2550048828125,850059,False
2023-07-06 15:15:00-04:00,277.2550048828125,277.5400085449219,277.0799865722656,277.18499755859375,277.18499755859375,725413,False
2023-07-06 15:20:00-04:00,277.20001220703125,278.05999755859375,277.1499938964844,277.7950134277344,277.7950134277344,1159260,False
2023-07-06 15:25:00-04:00,277.8004150390625,277.94000244140625,277.360107421875,277.57000732421875,277.57000732421875,749291,False
2023-07-06 15:30:00-04:00,277.55999755859375,277.8399963378906,277.5299987792969,277.57000732421875,277.57000732421875,744519,False
2023-07-06 15:35:00-04:00,277.57000732421875,277.75,276.95001220703125,277.19000244140625,277.19000244140625,1009772,False
2023-07-06 15:40:00-04:00,277.1600036621094,277.46990966796875,277.05010986328125,277.3599853515625,277.3599853515625,800246,False
2023-07-06 15:45:00-04:00,277.3500061035156,277.6000061035156,277.1300048828125,277.4100036621094,277.4100036621094,972406,False
2023-07-06 15:50:00-04:00,277.42999267578125,277.4700012207031,276.7699890136719,276.80999755859375,276.80999755859375,1620004,False
2023-07-06 15:55:00-04:00,276.80999755859375,276.9100036621094,276.30999755859375,276.5400085449219,276.5400085449219,1947258,False
2023-07-07 09:30:00-04:00,278.42999267578125,280.7799987792969,277.9800109863281,279.1796875,279.1796875,8816065,False
2023-07-07 09:35:00-04:00,279.1499938964844,279.42999267578125,277.6099853515625,278.29998779296875,278.29998779296875,2835047,False
2023-07-07 09:40:00-04:00,278.28009033203125,279.4800109863281,278.1000061035156,279.19000244140625,279.19000244140625,2178668,False
2023-07-07 09:45:00-04:00,279.1700134277344,279.8500061035156,278.85009765625,279.4599914550781,279.4599914550781,2489580,False
2023-07-07 09:50:00-04:00,279.45001220703125,280.07000732421875,279.1499938964844,279.2950134277344,279.2950134277344,2299706,False
2023-07-07 09:55:00-04:00,279.31988525390625,279.54998779296875,278.760009765625,279.1099853515625,279.1099853515625,1900575,False
2023-07-07 10:00:00-04:00,279.0849914550781,279.29998779296875,278.17999267578125,278.45001220703125,278.45001220703125,2196491,False
2023-07-07 10:05:00-04:00,278.45001220703125,278.4700012207031,276.8699951171875,277.3500061035156,277.3500061035156,2692744,False
2023-07-07 10:10:00-04:00,277.3500061035156,277.9880065917969,277.1300048828125,277.7099914550781,277.7099914550781,1688407,False
2023-07-07 10:15:00-04:00,277.70001220703125,278.1449890136719,275.2099914550781,276.1400146484375,276.1400146484375,3418459,False
2023-07-07 10:20:00-04:00,276.1300048828125,276.2200012207031,275.510009765625,276.1300048828125,276.1300048828125,1924497,False
2023-07-07 10:25:00-04:00,276.1499938964844,276.95001220703125,275.4599914550781,276.5899963378906,276.5899963378906,2355167,False
2023-07-07 10:30:00-04:00,276.59100341796875,276.79998779296875,274.1099853515625,274.2018127441406,274.2018127441406,3004574,False
2023-07-07 10:35:00-04:00,274.17999267578125,275.2361145019531,274.04998779296875,274.7099914550781,274.7099914550781,2323249,False
2023-07-07 10:40:00-04:00,274.70001220703125,275.5799865722656,274.25,275.364990234375,275.364990234375,1814667,False
2023-07-07 10:45:00-04:00,275.340087890625,275.7799987792969,275.29998779296875,275.5050048828125,275.5050048828125,1272489,False
2023-07-07 10:50:00-04:00,275.489990234375,276.8699951171875,275.4801025390625,276.7250061035156,276.7250061035156,1684710,False
2023-07-07 10:55:00-04:00,276.7200012207031,277.04998779296875,276.2200012207031,276.96209716796875,276.96209716796875,1472777,False
2023-07-07 11:00:00-04:00,276.9599914550781,277.1499938964844,276.7500915527344,276.9599914550781,276.9599914550781,1155508,False
2023-07-07 11:05:00-04:00,276.9739074707031,277.5,276.8800048828125,277.0723876953125,277.0723876953125,1322861,False
2023-07-07 11:10:00-04:00,277.2900085449219,277.4100036621094,276.54998779296875,276.731201171875,276.731201171875,1135538,False
2023-07-07 11:15:00-04:00,276.739990234375,277.80999755859375,276.510009765625,277.6700134277344,277.6700134277344,1626115,False
2023-07-07 11:20:00-04:00,277.69000244140625,277.8900146484375,277.4200134277344,277.6553039550781,277.6553039550781,1045947,False
2023-07-07 11:25:00-04:00,277.6499938964844,277.79998779296875,277.25,277.45989990234375,277.45989990234375,1003164,False
2023-07-07 11:30:00-04:00,277.45001220703125,277.82000732421875,277.05999755859375,277.1499938964844,277.1499938964844,1110001,False
2023-07-07 11:35:00-04:00,277.1899108886719,277.79998779296875,276.85760498046875,277.6650085449219,277.6650085449219,1322696,False
2023-07-07 11:40:00-04:00,277.6700134277344,278.010009765625,277.3900146484375,277.635009765625,277.635009765625,1147146,False
2023-07-07 11:45:00-04:00,277.6300048828125,277.8500061035156,277.44000244140625,277.7850036621094,277.7850036621094,852169,False
2023-07-07 11:50:00-04:00,277.7799987792969,278.04998779296875,277.6400146484375,277.92498779296875,277.92498779296875,957660,False
2023-07-07 11:55:00-04:00,277.94000244140625,278.8599853515625,277.8800048828125,278.7401123046875,278.7401123046875,1688483,False
2023-07-07 12:00:00-04:00,278.7699890136719,279.1499938964844,278.5799865722656,279.114990234375,279.114990234375,1268432,False
